policy_id,customer_id,agent_id,product_type,policy_start_date,policy_end_date,annual_premium,sum_insured,payment_frequency,policy_status,renewal_flag,source_updated_at
POL0004997,CUST005148,AGT0066,Medical,2025-05-13,2026-05-10,2830.05,425872.42,Quarterly,Renewed,1,2026-08-01
POL0004998,CUST005088,AGT0046,Life,2026-03-05,2027-03-30,1274.11,1477478.84,Quarterly,Active,0,2026-08-01
POL0004999,CUST004567,AGT0061,Travel,2024-08-17,2024-11-09,77.23,73680.11,Semi-Annual,Renewed,1,2026-08-01
POL0005000,CUST005361,AGT0037,Travel,2024-06-29,2024-09-11,411.76,134416.9,Annual,Renewed,1,2026-08-01
POL0005001,CUST001693,AGT0076,Motor,2023-04-10,2024-03-05,1586.13,139073.51,Monthly,Renewed,1,2026-08-01
POL0005002,CUST004134,AGT0057,Motor,2023-11-24,2024-11-03,821.27,70577.24,Annual,Renewed,1,2026-08-01
POL0005003,CUST001617,AGT0001,Motor,2023-04-15,2024-04-07,1460.58,21082.57,Annual,Renewed,1,2026-08-01
POL0005004,CUST005178,AGT0064,Motor,2026-04-13,2027-04-23,1289.27,131722.28,Monthly,Active,0,2026-08-01
POL0005005,CUST003146,AGT0012,Life,2026-01-07,2026-12-14,2821.96,1451474.28,Monthly,Active,0,2026-08-01
POL0005006,CUST004967,AGT0006,Motor,2025-07-20,2026-07-04,1406.16,41693.1,Monthly,Expired,0,2026-08-01
POL0005007,CUST001699,AGT0047,Life,2023-10-08,2024-09-27,4668.13,1381192.56,Quarterly,Expired,0,2026-08-01
POL0005008,CUST001842,AGT0040,Life,2024-08-28,2025-08-27,5401.74,389774.81,Annual,Expired,0,2026-08-01
POL0005009,CUST005824,AGT0033,Medical,2023-01-16,2024-01-08,2645.04,293682.91,Annual,Expired,0,2026-08-01
POL0005010,CUST005426,AGT0034,Motor,2026-06-10,2027-06-03,2566.91,108414.47,Monthly,Active,0,2026-08-01
POL0005011,CUST001162,AGT0028,Motor,2023-03-11,2024-03-19,1847.54,55326.31,Monthly,Renewed,1,2026-08-01
POL0005012,CUST002321,AGT0074,Motor,2025-02-26,2026-03-07,2047.95,23832.34,Annual,Renewed,1,2026-08-01
POL0005013,CUST000921,AGT0060,Home,2024-10-10,2025-10-27,978.65,222452.5,Monthly,Renewed,1,2026-08-01
POL0005014,CUST003818,AGT0064,Motor,2025-02-06,2026-03-05,2491.22,82481.62,Semi-Annual,Cancelled,0,2026-08-01
POL0005015,CUST000262,AGT0043,Motor,2023-04-19,2024-05-15,1769.76,50270.58,Quarterly,Cancelled,0,2026-08-01
POL0005016,CUST000156,AGT0060,Motor,2024-04-17,2025-05-08,2140.83,127355.64,Semi-Annual,Renewed,1,2026-08-01
POL0005017,CUST003316,AGT0043,Life,2025-12-18,2026-12-02,4220.4,783265.98,Monthly,Active,0,2026-08-01
POL0005018,CUST005372,AGT0073,Life,2025-12-26,2027-01-04,6230.34,595689.39,Monthly,Active,0,2026-08-01
POL0005019,CUST004442,AGT0004,Home,2024-06-11,2025-06-21,1447.22,270942.92,Monthly,Expired,0,2026-08-01
POL0005020,CUST004175,AGT0064,Motor,2025-02-03,2026-02-12,2285.14,125964.98,Annual,Expired,0,2026-08-01
POL0005021,CUST003519,AGT0037,Motor,2025-11-12,2026-12-02,913.53,162700.24,Annual,Active,0,2026-08-01
POL0005022,CUST001086,AGT0026,Travel,2025-03-23,2025-06-10,512.16,104600.61,Annual,Cancelled,0,2026-08-01
POL0005023,CUST001250,AGT0049,Motor,2024-06-30,2025-06-21,1741.11,85434.02,Semi-Annual,Cancelled,0,2026-08-01
POL0005024,CUST003703,AGT0074,Medical,2026-05-08,2027-04-17,2636.58,62566.65,Quarterly,Active,0,2026-08-01
POL0005025,CUST005541,AGT0023,Home,2026-07-23,2027-07-25,716.62,728006.88,Monthly,Active,0,2026-08-01
POL0005026,CUST000287,AGT0039,Life,2023-12-19,2024-12-22,5941.81,834567.27,Semi-Annual,Renewed,1,2026-08-01
POL0005027,CUST002276,AGT0020,Medical,2023-03-05,2024-03-14,2215.72,79447.89,Monthly,Cancelled,0,2026-08-01
POL0005028,CUST001132,AGT0066,Home,2025-10-30,2026-09-28,1150.98,676378.22,Semi-Annual,Active,0,2026-08-01
POL0005029,CUST000845,AGT0045,Motor,2023-05-21,2024-04-20,1694.55,56809.6,Monthly,Renewed,1,2026-08-01
POL0005030,CUST002121,AGT0024,Motor,2025-11-25,2026-12-08,1718.04,67820.86,Monthly,Active,0,2026-08-01
POL0005031,CUST001147,AGT0073,Motor,2025-10-15,2026-10-21,2480.84,124178.29,Semi-Annual,Active,0,2026-08-01
POL0005032,CUST001472,AGT0019,Motor,2023-03-24,2024-04-05,2407.95,50196.14,Annual,Renewed,1,2026-08-01
POL0005033,CUST002630,AGT0010,Medical,2024-12-17,2025-12-17,3474.11,194841.04,Quarterly,Expired,0,2026-08-01
POL0005034,CUST004460,AGT0021,Travel,2025-08-02,2025-08-27,220.28,110696.77,Monthly,Expired,0,2026-08-01
POL0005035,CUST003267,AGT0025,Home,2023-04-16,2024-03-31,577.34,338501.19,Annual,Renewed,1,2026-08-01
POL0005036,CUST003262,AGT0021,Life,2025-12-21,2026-12-20,1833.1,228391.63,Quarterly,Active,0,2026-08-01
POL0005037,CUST003609,AGT0005,Home,2023-05-23,2024-06-21,992.91,162037.72,Annual,Expired,0,2026-08-01
POL0005038,CUST001353,AGT0079,Medical,2024-12-02,2025-12-31,1796.46,293560.47,Annual,Renewed,1,2026-08-01
POL0005039,CUST000440,AGT0027,Motor,2023-01-27,2023-12-28,1600.71,179743.63,Monthly,Expired,0,2026-08-01
POL0005040,CUST000170,AGT0077,Motor,2023-05-26,2024-04-28,1428.61,103709.08,Monthly,Expired,0,2026-08-01
POL0005041,CUST005205,AGT0056,Medical,2025-08-17,2026-09-13,1132.66,489834.69,Quarterly,Active,0,2026-08-01
POL0005042,CUST005257,AGT0065,Medical,2023-04-14,2024-04-16,4313.95,457950.02,Monthly,Renewed,1,2026-08-01
POL0005043,CUST002019,AGT0026,Motor,2026-03-20,2027-03-27,2510.72,160383.6,Monthly,Active,0,2026-08-01
POL0005044,CUST004705,AGT0053,Home,2023-01-31,2023-12-27,909.27,446687.96,Quarterly,Expired,0,2026-08-01
POL0005045,CUST001557,AGT0032,Motor,2025-03-30,2026-02-26,1364.46,110437.74,Monthly,Expired,0,2026-08-01
POL0005046,CUST001831,AGT0030,Life,2024-04-23,2025-05-03,1485.54,989010.0,Monthly,Expired,0,2026-08-01
POL0005047,CUST004126,AGT0075,Motor,2025-03-02,2026-02-06,832.21,21365.7,Semi-Annual,Renewed,1,2026-08-01
POL0005048,CUST005565,AGT0069,Medical,2025-03-22,2026-04-07,3664.54,69668.97,Annual,Renewed,1,2026-08-01
POL0005049,CUST003682,AGT0028,Life,2025-04-21,2026-05-07,4329.58,1443323.67,Annual,Expired,0,2026-08-01
POL0005050,CUST005757,AGT0001,Motor,2025-01-15,2026-02-12,2212.41,90361.01,Quarterly,Cancelled,0,2026-08-01
POL0005051,CUST005957,AGT0044,Motor,2026-06-02,2027-05-10,1780.19,153704.75,Semi-Annual,Active,0,2026-08-01
POL0005052,CUST000178,AGT0077,Life,2024-10-28,2025-10-17,2321.41,271572.33,Monthly,Renewed,1,2026-08-01
POL0005053,CUST002463,AGT0075,Life,2026-01-18,2026-12-17,6205.05,460779.92,Annual,Active,0,2026-08-01
POL0005054,CUST002830,AGT0038,Medical,2024-06-29,2025-06-29,4727.65,73569.77,Quarterly,Cancelled,0,2026-08-01
POL0005055,CUST001100,AGT0041,Medical,2025-03-09,2026-03-10,4278.25,393097.04,Monthly,Expired,0,2026-08-01
POL0005056,CUST001280,AGT0069,Motor,2025-06-08,2026-05-10,2512.78,61384.37,Quarterly,Expired,0,2026-08-01
POL0005057,CUST005837,AGT0014,Motor,2024-05-21,2025-06-20,2376.48,146549.31,Annual,Renewed,1,2026-08-01
POL0005058,CUST001076,AGT0022,Travel,2026-02-28,2026-04-01,430.0,121268.18,Monthly,Renewed,1,2026-08-01
POL0005059,CUST002893,AGT0012,Motor,2023-12-21,2024-12-10,2315.08,36458.07,Annual,Renewed,1,2026-08-01
POL0005060,CUST002890,AGT0048,Medical,2025-12-16,2027-01-02,4071.04,178598.5,Monthly,Active,0,2026-08-01
POL0005061,CUST003970,AGT0072,Life,2023-09-06,2024-08-30,4058.66,849968.12,Annual,Expired,0,2026-08-01
POL0005062,CUST003287,AGT0026,Travel,2025-07-23,2025-08-12,384.31,124868.64,Quarterly,Expired,0,2026-08-01
POL0005063,CUST000254,AGT0071,Motor,2025-12-23,2027-01-08,2054.29,147661.63,Annual,Active,0,2026-08-01
POL0005064,CUST002706,AGT0041,Life,2024-01-18,2025-02-05,1612.11,854742.07,Annual,Expired,0,2026-08-01
POL0005065,CUST002016,AGT0021,Life,2023-12-01,2024-12-04,5128.73,1073346.33,Monthly,Renewed,1,2026-08-01
POL0005066,CUST000771,AGT0077,Motor,2026-05-14,2027-04-28,1555.57,170268.94,Semi-Annual,Active,0,2026-08-01
POL0005067,CUST005924,AGT0050,Motor,2025-04-08,2026-03-21,1487.44,85720.96,Monthly,Renewed,1,2026-08-01
POL0005068,CUST003243,AGT0044,Travel,2026-01-30,2026-04-21,431.45,37052.56,Annual,Renewed,1,2026-08-01
POL0005069,CUST005787,AGT0014,Medical,2026-05-24,2027-05-25,4926.26,111211.54,Quarterly,Active,0,2026-08-01
POL0005070,CUST005495,AGT0045,Motor,2026-05-23,2027-05-24,2560.94,79970.84,Monthly,Active,0,2026-08-01
POL0005071,CUST005905,AGT0019,Life,2025-12-07,2026-12-02,6860.13,262698.29,Semi-Annual,Cancelled,0,2026-08-01
POL0005072,CUST001422,AGT0034,Medical,2025-03-20,2026-03-22,3713.39,446479.14,Semi-Annual,Expired,0,2026-08-01
POL0005073,CUST004944,AGT0074,Motor,2026-05-23,2027-04-19,2254.78,106523.83,Quarterly,Active,0,2026-08-01
POL0005074,CUST000242,AGT0080,Motor,2024-03-11,2025-03-16,1099.98,143053.78,Annual,Renewed,1,2026-08-01
POL0005075,CUST003004,AGT0033,Medical,2024-12-13,2025-11-15,3221.34,497104.03,Annual,Cancelled,0,2026-08-01
POL0005076,CUST005212,AGT0026,Life,2024-08-13,2025-08-14,3006.61,665591.4,Quarterly,Renewed,1,2026-08-01
POL0005077,CUST003433,AGT0017,Medical,2024-03-20,2025-03-24,1719.88,410977.7,Annual,Renewed,1,2026-08-01
POL0005078,CUST001211,AGT0017,Motor,2024-03-03,2025-03-30,2067.06,137505.67,Monthly,Expired,0,2026-08-01
POL0005079,CUST000450,AGT0042,Life,2026-06-24,2027-05-29,1252.68,456084.08,Monthly,Active,0,2026-08-01
POL0005080,CUST002751,AGT0078,Life,2024-04-03,2025-04-25,6219.64,262039.27,Annual,Expired,0,2026-08-01
POL0005081,CUST004760,AGT0069,Medical,2023-05-19,2024-06-02,5167.01,54458.87,Monthly,Renewed,1,2026-08-01
POL0005082,CUST005520,AGT0024,Motor,2024-07-10,2025-07-25,1376.74,152292.34,Monthly,Renewed,1,2026-08-01
POL0005083,CUST004495,AGT0067,Motor,2024-05-04,2025-05-01,1038.59,176773.87,Semi-Annual,Renewed,1,2026-08-01
POL0005084,CUST002655,AGT0038,Home,2026-05-07,2027-05-27,1485.29,397362.41,Monthly,Active,0,2026-08-01
POL0005085,CUST004250,AGT0053,Motor,2025-10-16,2026-09-16,2241.45,105385.7,Annual,Active,0,2026-08-01
POL0005086,CUST004704,AGT0021,Motor,2024-10-12,2025-10-09,2207.24,51357.08,Annual,Renewed,1,2026-08-01
POL0005087,CUST002296,AGT0066,Life,2025-12-18,2027-01-14,5292.76,1187957.35,Monthly,Active,0,2026-08-01
POL0005088,CUST001583,AGT0038,Travel,2024-06-12,2024-07-25,683.42,22720.78,Annual,Renewed,1,2026-08-01
POL0005089,CUST001596,AGT0063,Home,2023-10-19,2024-11-07,1594.37,190607.19,Semi-Annual,Renewed,1,2026-08-01
POL0005090,CUST004475,AGT0020,Medical,2025-04-15,2026-04-17,1144.5,472715.49,Quarterly,Cancelled,0,2026-08-01
POL0005091,CUST004860,AGT0078,Home,2025-03-23,2026-03-30,1787.37,330102.27,Quarterly,Cancelled,0,2026-08-01
POL0005092,CUST001167,AGT0034,Motor,2024-01-10,2025-01-21,2176.55,106470.97,Annual,Renewed,1,2026-08-01
POL0005093,CUST005848,AGT0053,Travel,2023-08-12,2023-11-10,490.54,77891.15,Monthly,Cancelled,0,2026-08-01
POL0005094,CUST000114,AGT0043,Motor,2023-01-12,2024-01-05,1518.58,48398.36,Monthly,Cancelled,0,2026-08-01
POL0005095,CUST002541,AGT0048,Home,2024-05-17,2025-05-25,1782.17,659225.26,Monthly,Renewed,1,2026-08-01
POL0005096,CUST002897,AGT0021,Travel,2025-08-11,2025-11-04,133.35,137466.64,Quarterly,Expired,0,2026-08-01
POL0005097,CUST000334,AGT0073,Travel,2025-11-17,2026-02-09,666.84,93691.96,Semi-Annual,Renewed,1,2026-08-01
POL0005098,CUST004347,AGT0017,Life,2024-03-10,2025-02-09,1986.94,471452.75,Monthly,Expired,0,2026-08-01
POL0005099,CUST005405,AGT0029,Motor,2025-05-16,2026-05-21,1806.54,155908.88,Semi-Annual,Expired,0,2026-08-01
POL0005100,CUST001426,AGT0035,Medical,2023-11-07,2024-11-09,2956.08,182633.22,Annual,Expired,0,2026-08-01
POL0005101,CUST004137,AGT0040,Motor,2023-09-03,2024-08-14,993.56,150617.69,Quarterly,Renewed,1,2026-08-01
POL0005102,CUST005708,AGT0019,Life,2024-11-30,2025-11-24,2235.26,1300314.9,Quarterly,Renewed,1,2026-08-01
POL0005103,CUST004029,AGT0069,Motor,2024-02-12,2025-03-10,1450.69,156126.57,Monthly,Renewed,1,2026-08-01
POL0005104,CUST002711,AGT0050,Motor,2023-07-30,2024-08-16,1385.05,135396.81,Annual,Renewed,1,2026-08-01
POL0005105,CUST005666,AGT0079,Motor,2023-11-10,2024-10-31,1222.79,173468.32,Semi-Annual,Expired,0,2026-08-01
POL0005106,CUST002410,AGT0029,Travel,2023-12-30,2024-03-13,444.31,136309.69,Semi-Annual,Renewed,1,2026-08-01
POL0005107,CUST004023,AGT0034,Medical,2024-02-15,2025-02-25,3498.74,470142.3,Annual,Renewed,1,2026-08-01
POL0005108,CUST004621,AGT0046,Medical,2024-10-31,2025-11-12,4004.72,243019.1,Monthly,Renewed,1,2026-08-01
POL0005109,CUST003706,AGT0048,Motor,2026-02-13,2027-01-18,1381.61,58800.21,Quarterly,Active,0,2026-08-01
POL0005110,CUST001886,AGT0014,Medical,2026-06-27,2027-06-10,3726.57,498847.34,Annual,Active,0,2026-08-01
POL0005111,CUST004261,AGT0068,Medical,2025-01-21,2026-01-17,3554.05,112808.41,Annual,Expired,0,2026-08-01
POL0005112,CUST001859,AGT0080,Motor,2023-11-15,2024-12-08,2066.3,113230.87,Semi-Annual,Renewed,1,2026-08-01
POL0005113,CUST002904,AGT0042,Life,2023-09-12,2024-08-13,6746.07,1067901.7,Semi-Annual,Expired,0,2026-08-01
POL0005114,CUST003271,AGT0031,Medical,2024-09-02,2025-09-14,4783.85,210505.01,Monthly,Cancelled,0,2026-08-01
POL0005115,CUST001722,AGT0033,Home,2025-05-31,2026-05-22,1556.17,309102.12,Monthly,Renewed,1,2026-08-01
POL0005116,CUST004603,AGT0005,Motor,2024-11-21,2025-11-12,2079.32,43712.73,Monthly,Expired,0,2026-08-01
POL0005117,CUST001511,AGT0006,Medical,2023-06-22,2024-06-22,2181.76,68287.17,Semi-Annual,Expired,0,2026-08-01
POL0005118,CUST000966,AGT0030,Home,2025-07-20,2026-06-28,520.23,881278.15,Quarterly,Expired,0,2026-08-01
POL0005119,CUST004358,AGT0017,Travel,2024-02-11,2024-03-24,608.97,76962.33,Annual,Cancelled,0,2026-08-01
POL0005120,CUST005281,AGT0024,Medical,2024-11-13,2025-11-10,3474.41,180547.15,Monthly,Expired,0,2026-08-01
POL0005121,CUST001456,AGT0027,Motor,2026-01-28,2027-01-19,1820.66,49589.55,Semi-Annual,Active,0,2026-08-01
POL0005122,CUST003108,AGT0015,Medical,2025-08-16,2026-07-21,3972.36,154345.93,Monthly,Expired,0,2026-08-01
POL0005123,CUST005587,AGT0033,Life,2024-11-19,2025-10-25,4846.2,836226.96,Quarterly,Renewed,1,2026-08-01
POL0005124,CUST002220,AGT0003,Motor,2026-02-03,2027-01-12,1215.02,59140.08,Annual,Active,0,2026-08-01
POL0005125,CUST002418,AGT0063,Motor,2023-09-20,2024-09-27,2444.11,63507.33,Monthly,Expired,0,2026-08-01
POL0005126,CUST004189,AGT0056,Medical,2024-01-05,2024-12-25,4699.06,494204.02,Quarterly,Expired,0,2026-08-01
POL0005127,CUST003802,AGT0014,Motor,2023-12-18,2024-11-12,1026.82,114833.19,Annual,Renewed,1,2026-08-01
POL0005128,CUST000761,AGT0014,Travel,2025-12-28,2026-01-11,530.66,33308.21,Monthly,Expired,0,2026-08-01
POL0005129,CUST000257,AGT0006,Motor,2026-01-01,2027-01-19,2437.6,140666.2,Monthly,Active,0,2026-08-01
POL0005130,CUST002185,AGT0015,Home,2023-12-10,2024-12-20,1301.2,144532.06,Annual,Expired,0,2026-08-01
POL0005131,CUST002694,AGT0048,Medical,2023-09-08,2024-09-16,3197.82,193377.03,Quarterly,Renewed,1,2026-08-01
POL0005132,CUST003679,AGT0007,Home,2025-11-23,2026-12-01,1669.68,358196.41,Annual,Active,0,2026-08-01
POL0005133,CUST002398,AGT0001,Life,2024-08-11,2025-08-27,5672.08,1070676.13,Annual,Expired,0,2026-08-01
POL0005134,CUST000792,AGT0046,Motor,2025-04-12,2026-05-08,1983.23,32075.29,Annual,Cancelled,0,2026-08-01
POL0005135,CUST004528,AGT0075,Motor,2023-09-16,2024-10-14,1578.26,112569.76,Annual,Expired,0,2026-08-01
POL0005136,CUST002592,AGT0038,Motor,2025-01-13,2025-12-28,2197.02,104495.93,Quarterly,Renewed,1,2026-08-01
POL0005137,CUST000333,AGT0021,Life,2025-06-13,2026-05-30,6251.0,569912.32,Monthly,Expired,0,2026-08-01
POL0005138,CUST003582,AGT0067,Motor,2024-08-29,2025-08-05,1095.82,97034.16,Monthly,Expired,0,2026-08-01
POL0005139,CUST002415,AGT0067,Life,2025-12-08,2026-12-08,5241.78,752328.8,Annual,Active,0,2026-08-01
POL0005140,CUST003215,AGT0067,Travel,2024-12-13,2025-01-31,611.46,146662.39,Semi-Annual,Expired,0,2026-08-01
POL0005141,CUST005149,AGT0031,Medical,2024-12-04,2025-12-10,1616.13,352004.57,Semi-Annual,Expired,0,2026-08-01
POL0005142,CUST001148,AGT0004,Life,2023-11-03,2024-11-07,6117.76,514205.75,Monthly,Renewed,1,2026-08-01
POL0005143,CUST004011,AGT0080,Travel,2025-05-22,2025-06-08,743.77,123484.68,Annual,Expired,0,2026-08-01
POL0005144,CUST000712,AGT0072,Life,2024-10-12,2025-09-08,1984.29,729773.54,Semi-Annual,Renewed,1,2026-08-01
POL0005145,CUST004665,AGT0041,Motor,2025-04-28,2026-05-04,2117.51,35408.52,Annual,Cancelled,0,2026-08-01
POL0005146,CUST002194,AGT0063,Motor,2025-03-06,2026-02-08,1223.85,42559.24,Annual,Expired,0,2026-08-01
POL0005147,CUST004580,AGT0078,Medical,2024-04-26,2025-05-23,1970.88,304978.98,Quarterly,Expired,0,2026-08-01
POL0005148,CUST000247,AGT0005,Motor,2024-05-13,2025-04-10,1027.35,46156.06,Monthly,Renewed,1,2026-08-01
POL0005149,CUST003972,AGT0038,Medical,2024-02-12,2025-02-07,3886.26,424924.87,Monthly,Renewed,1,2026-08-01
POL0005150,CUST001506,AGT0069,Home,2024-05-14,2025-05-05,1661.38,212834.29,Monthly,Renewed,1,2026-08-01
POL0005151,CUST002348,AGT0058,Medical,2026-01-09,2027-01-30,3412.21,216733.77,Annual,Active,0,2026-08-01
POL0005152,CUST001403,AGT0009,Motor,2024-03-30,2025-02-23,1265.14,109002.86,Monthly,Renewed,1,2026-08-01
POL0005153,CUST002397,AGT0006,Motor,2023-06-09,2024-06-14,1140.63,179554.86,Monthly,Renewed,1,2026-08-01
POL0005154,CUST004749,AGT0027,Home,2025-12-04,2026-12-23,551.07,118622.46,Annual,Active,0,2026-08-01
POL0005155,CUST000308,AGT0036,Motor,2023-10-12,2024-10-27,1168.9,121222.06,Annual,Expired,0,2026-08-01
POL0005156,CUST003614,AGT0010,Motor,2024-05-17,2025-05-01,1796.06,99632.07,Monthly,Expired,0,2026-08-01
POL0005157,CUST001170,AGT0022,Medical,2023-09-22,2024-09-07,5178.88,253520.6,Monthly,Renewed,1,2026-08-01
POL0005158,CUST002382,AGT0041,Medical,2025-01-28,2026-01-06,4925.83,157122.09,Monthly,Expired,0,2026-08-01
POL0005159,CUST003349,AGT0064,Medical,2023-12-15,2024-11-30,1394.46,53587.21,Quarterly,Expired,0,2026-08-01
POL0005160,CUST000580,AGT0046,Life,2026-06-24,2027-06-17,2370.14,1230876.88,Annual,Active,0,2026-08-01
POL0005161,CUST005371,AGT0043,Life,2024-07-12,2025-08-07,5152.09,1155023.18,Semi-Annual,Renewed,1,2026-08-01
POL0005162,CUST004087,AGT0060,Motor,2023-02-09,2024-03-03,2041.44,37809.01,Monthly,Expired,0,2026-08-01
POL0005163,CUST003674,AGT0052,Medical,2024-12-23,2026-01-11,1882.96,295993.32,Monthly,Renewed,1,2026-08-01
POL0005164,CUST005581,AGT0019,Life,2023-10-15,2024-10-05,6747.03,570599.76,Annual,Renewed,1,2026-08-01
POL0005165,CUST002323,AGT0021,Medical,2024-04-03,2025-04-01,3465.21,98555.73,Quarterly,Expired,0,2026-08-01
POL0005166,CUST000842,AGT0010,Home,2026-04-24,2027-04-22,1093.38,456756.95,Annual,Active,0,2026-08-01
POL0005167,CUST004992,AGT0010,Motor,2023-08-23,2024-08-17,2281.09,20707.65,Annual,Renewed,1,2026-08-01
POL0005168,CUST003809,AGT0067,Medical,2025-07-25,2026-07-03,2576.11,261360.11,Annual,Cancelled,0,2026-08-01
POL0005169,CUST002693,AGT0055,Life,2025-06-20,2026-06-01,5344.01,298801.3,Semi-Annual,Cancelled,0,2026-08-01
POL0005170,CUST000510,AGT0052,Medical,2024-05-07,2025-05-10,4857.03,208834.94,Annual,Renewed,1,2026-08-01
POL0005171,CUST001560,AGT0036,Motor,2024-08-02,2025-07-11,2508.6,80232.67,Quarterly,Expired,0,2026-08-01
POL0005172,CUST003500,AGT0008,Medical,2023-04-28,2024-03-27,1167.08,82619.93,Semi-Annual,Renewed,1,2026-08-01
POL0005173,CUST000481,AGT0034,Home,2024-09-16,2025-08-26,409.23,586669.74,Annual,Expired,0,2026-08-01
POL0005174,CUST003290,AGT0013,Medical,2024-11-02,2025-11-27,3974.85,280062.92,Annual,Expired,0,2026-08-01
POL0005175,CUST004972,AGT0078,Motor,2025-02-21,2026-03-20,808.0,125609.46,Monthly,Expired,0,2026-08-01
POL0005176,CUST002697,AGT0033,Motor,2025-10-21,2026-09-19,1993.84,151868.1,Monthly,Active,0,2026-08-01
POL0005177,CUST003696,AGT0010,Medical,2026-04-29,2027-04-11,4453.5,195793.64,Monthly,Active,0,2026-08-01
POL0005178,CUST001299,AGT0023,Motor,2024-07-06,2025-07-24,961.86,100976.7,Annual,Renewed,1,2026-08-01
POL0005179,CUST003485,AGT0052,Travel,2026-02-27,2026-04-29,78.52,120898.61,Quarterly,Expired,0,2026-08-01
POL0005180,CUST001097,AGT0037,Home,2026-01-08,2026-12-17,1062.77,370270.88,Quarterly,Active,0,2026-08-01
POL0005181,CUST004325,AGT0005,Home,2024-02-06,2025-02-15,1780.98,535408.07,Monthly,Expired,0,2026-08-01
POL0005182,CUST003195,AGT0029,Medical,2024-01-15,2025-01-22,3246.9,302444.67,Monthly,Expired,0,2026-08-01
POL0005183,CUST003631,AGT0055,Medical,2024-12-02,2025-12-09,5095.82,166273.84,Monthly,Renewed,1,2026-08-01
POL0005184,CUST001923,AGT0043,Medical,2024-10-09,2025-09-29,3947.04,289862.29,Monthly,Expired,0,2026-08-01
POL0005185,CUST002104,AGT0045,Motor,2024-05-01,2025-05-16,1344.4,58835.8,Annual,Expired,0,2026-08-01
POL0005186,CUST003955,AGT0053,Medical,2023-04-28,2024-04-07,2014.82,116870.43,Semi-Annual,Renewed,1,2026-08-01
POL0005187,CUST003706,AGT0059,Motor,2025-11-04,2026-10-25,1890.5,147640.02,Semi-Annual,Active,0,2026-08-01
POL0005188,CUST004151,AGT0035,Motor,2024-11-17,2025-12-11,1398.58,157922.86,Semi-Annual,Expired,0,2026-08-01
POL0005189,CUST000841,AGT0061,Travel,2023-08-19,2023-09-11,248.58,124345.58,Semi-Annual,Renewed,1,2026-08-01
POL0005190,CUST001128,AGT0073,Travel,2026-01-30,2026-02-09,371.62,100347.37,Annual,Expired,0,2026-08-01
POL0005191,CUST001778,AGT0011,Home,2026-04-24,2027-04-22,1099.07,141200.0,Annual,Active,0,2026-08-01
POL0005192,CUST002323,AGT0059,Medical,2023-07-18,2024-07-26,4878.47,288862.47,Monthly,Cancelled,0,2026-08-01
POL0005193,CUST003224,AGT0022,Travel,2024-11-18,2025-01-23,814.98,143719.57,Monthly,Cancelled,0,2026-08-01
POL0005194,CUST003121,AGT0009,Medical,2025-03-07,2026-02-17,4067.48,457765.04,Monthly,Renewed,1,2026-08-01
POL0005195,CUST000415,AGT0021,Motor,2023-11-06,2024-12-05,1235.2,149074.6,Annual,Renewed,1,2026-08-01
POL0005196,CUST000212,AGT0075,Medical,2024-02-15,2025-02-27,2935.24,362465.57,Annual,Expired,0,2026-08-01
POL0005197,CUST004931,AGT0049,Medical,2024-05-19,2025-05-22,1412.08,277461.08,Annual,Expired,0,2026-08-01
POL0005198,CUST003480,AGT0037,Medical,2024-04-06,2025-04-19,3395.83,247477.64,Monthly,Renewed,1,2026-08-01
POL0005199,CUST000268,AGT0021,Travel,2025-06-01,2025-08-13,566.12,96867.66,Semi-Annual,Expired,0,2026-08-01
POL0005200,CUST005119,AGT0043,Medical,2023-01-12,2024-01-14,2669.66,262992.81,Monthly,Renewed,1,2026-08-01
POL0005201,CUST002235,AGT0042,Home,2025-04-30,2026-05-26,628.05,418449.47,Monthly,Renewed,1,2026-08-01
POL0005202,CUST003974,AGT0033,Motor,2024-11-27,2025-11-10,2577.03,115706.04,Annual,Expired,0,2026-08-01
POL0005203,CUST002727,AGT0036,Life,2025-09-18,2026-08-14,1429.82,1383968.96,Semi-Annual,Active,0,2026-08-01
POL0005204,CUST001153,AGT0058,Home,2026-07-11,2027-07-14,1397.19,259262.95,Quarterly,Active,0,2026-08-01
POL0005205,CUST004085,AGT0047,Medical,2024-07-18,2025-06-29,3887.55,111010.76,Monthly,Renewed,1,2026-08-01
POL0005206,CUST002180,AGT0003,Travel,2023-07-11,2023-08-25,502.97,40469.81,Monthly,Renewed,1,2026-08-01
POL0005207,CUST000930,AGT0029,Life,2024-07-24,2025-06-19,2285.12,1078858.67,Monthly,Renewed,1,2026-08-01
POL0005208,CUST001336,AGT0005,Motor,2023-11-03,2024-11-18,2337.45,159206.47,Quarterly,Expired,0,2026-08-01
