customer_id,gender,date_of_birth,state,city,income_band,risk_segment,customer_since,source_updated_at,dw_updated_at
CUST003168,Female,1993-09-27,Negeri Sembilan,Seremban,RM6k-10k,Medium,2021-10-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003169,Female,1975-01-31,Selangor,Shah Alam,RM10k-15k,Low,2025-02-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003170,Male,1982-03-02,Penang,Bayan Lepas,RM10k-15k,Low,2023-11-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003171,Male,2002-03-25,Johor,Muar,RM10k-15k,Low,2019-08-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003172,Male,1973-06-28,Sarawak,Miri,RM10k-15k,Low,2019-12-02,2026-08-01,2026-08-14 00:26:12.005687
CUST003173,Male,1956-04-06,Selangor,Shah Alam,>RM15k,Medium,2025-05-28,2026-08-01,2026-08-14 00:26:12.005687
CUST003174,Male,1962-02-20,Penang,Bayan Lepas,>RM15k,Low,2022-08-30,2026-08-01,2026-08-14 00:26:12.005687
CUST003175,Male,1984-05-31,Negeri Sembilan,Seremban,RM3k-6k,Low,2025-01-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003176,Female,2003-11-19,Selangor,Subang Jaya,<RM3k,Low,2024-11-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003177,Male,1991-04-03,Johor,Johor Bahru,<RM3k,Low,2021-07-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003178,Female,1985-04-12,Melaka,Melaka City,RM3k-6k,Medium,2022-03-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003179,Female,1970-10-29,Selangor,Klang,RM10k-15k,High,2020-12-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003180,Male,1976-07-12,Selangor,Klang,RM10k-15k,Medium,2023-02-04,2026-08-01,2026-08-14 00:26:12.005687
CUST003181,Male,1956-11-17,Selangor,Subang Jaya,RM3k-6k,High,2023-03-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003182,Female,1973-03-08,Sarawak,Kuching,RM3k-6k,Medium,2023-06-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003183,Male,1985-07-19,Negeri Sembilan,Seremban,RM6k-10k,Low,2024-11-19,2026-08-01,2026-08-14 00:26:12.005687
CUST003184,Female,1999-05-18,Penang,George Town,RM10k-15k,Medium,2023-12-01,2026-08-01,2026-08-14 00:26:12.005687
CUST003185,Female,2000-03-12,Penang,Butterworth,RM6k-10k,Low,2018-10-25,2026-08-01,2026-08-14 00:26:12.005687
CUST003186,Female,1995-03-28,Selangor,Petaling Jaya,<RM3k,Low,2020-10-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003187,Male,1956-01-20,Kuala Lumpur,Kuala Lumpur,RM3k-6k,High,2022-07-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003188,Male,1994-09-29,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2023-01-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003189,Female,1965-09-17,Kuala Lumpur,Kuala Lumpur,RM6k-10k,High,2024-11-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003190,Female,1985-03-11,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2021-04-30,2026-08-01,2026-08-14 00:26:12.005687
CUST003191,Female,2001-05-15,Perak,Ipoh,>RM15k,Medium,2024-07-28,2026-08-01,2026-08-14 00:26:12.005687
CUST003192,Female,1998-07-04,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2021-02-15,2026-08-01,2026-08-14 00:26:12.005687
CUST003193,Male,1987-07-22,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2019-03-03,2026-08-01,2026-08-14 00:26:12.005687
CUST003194,Male,1969-08-30,Selangor,Shah Alam,RM3k-6k,High,2021-10-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003195,Male,1980-07-09,Selangor,Petaling Jaya,RM3k-6k,Low,2019-03-12,2026-08-01,2026-08-14 00:26:12.005687
CUST003196,Female,1989-06-24,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2021-04-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003197,Male,1980-03-12,Kuala Lumpur,Kuala Lumpur,<RM3k,High,2019-12-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003198,Female,1974-10-25,Selangor,Shah Alam,<RM3k,Medium,2018-03-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003199,Female,1974-09-27,Johor,Batu Pahat,RM10k-15k,Low,2023-04-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003200,Male,1984-05-25,Sabah,Kota Kinabalu,<RM3k,Low,2023-12-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003201,Male,1956-10-02,Sarawak,Miri,RM10k-15k,High,2019-01-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003202,Male,2003-11-27,Sabah,Kota Kinabalu,RM3k-6k,Medium,2022-09-03,2026-08-01,2026-08-14 00:26:12.005687
CUST003203,Male,1960-01-01,Penang,George Town,RM3k-6k,Low,2022-01-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003204,Male,2003-03-29,Melaka,Melaka City,<RM3k,Low,2019-02-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003205,Male,1956-09-25,Johor,Batu Pahat,<RM3k,Low,2022-11-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003206,Female,1980-02-12,Penang,George Town,RM3k-6k,High,2020-02-03,2026-08-01,2026-08-14 00:26:12.005687
CUST003207,Female,1975-06-18,Selangor,Shah Alam,RM10k-15k,Low,2024-07-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003208,Female,1983-02-12,Selangor,Subang Jaya,>RM15k,Medium,2022-11-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003209,Female,1976-03-30,Selangor,Klang,<RM3k,Low,2018-11-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003210,Female,1998-12-19,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2022-02-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003211,Female,1955-10-26,Sabah,Sandakan,<RM3k,Medium,2018-12-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003212,Male,2003-04-17,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2023-10-15,2026-08-01,2026-08-14 00:26:12.005687
CUST003213,Male,1988-10-12,Perak,Ipoh,RM3k-6k,Low,2020-05-18,2026-08-01,2026-08-14 00:26:12.005687
CUST003214,Male,1993-02-23,Sarawak,Kuching,RM3k-6k,Low,2021-11-30,2026-08-01,2026-08-14 00:26:12.005687
CUST003215,Female,1961-11-06,Johor,Batu Pahat,RM10k-15k,Medium,2023-07-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003216,Male,1958-03-12,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2024-10-03,2026-08-01,2026-08-14 00:26:12.005687
CUST003217,Female,1974-06-15,Johor,Johor Bahru,RM6k-10k,Low,2022-02-05,2026-08-01,2026-08-14 00:26:12.005687
CUST003218,Female,1970-10-22,Selangor,Shah Alam,<RM3k,Medium,2018-08-15,2026-08-01,2026-08-14 00:26:12.005687
CUST003219,Female,1993-05-12,Negeri Sembilan,Seremban,RM3k-6k,Low,2020-01-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003220,Female,1998-12-05,Perak,Taiping,RM3k-6k,Medium,2022-11-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003221,Female,1975-12-11,Perak,Taiping,RM6k-10k,Low,2018-05-03,2026-08-01,2026-08-14 00:26:12.005687
CUST003222,Male,1992-08-24,Johor,Muar,RM10k-15k,Medium,2020-12-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003223,Male,1957-12-01,Perak,Taiping,<RM3k,Medium,2020-08-02,2026-08-01,2026-08-14 00:26:12.005687
CUST003224,Male,1991-05-15,Perak,Ipoh,>RM15k,Medium,2020-06-15,2026-08-01,2026-08-14 00:26:12.005687
CUST003225,Female,1959-11-13,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2025-08-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003226,Male,1987-09-23,Selangor,Klang,RM10k-15k,Medium,2025-07-19,2026-08-01,2026-08-14 00:26:12.005687
CUST003227,Male,1973-09-21,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2025-03-05,2026-08-01,2026-08-14 00:26:12.005687
CUST003228,Female,1975-05-07,Johor,Batu Pahat,RM3k-6k,Low,2024-11-28,2026-08-01,2026-08-14 00:26:12.005687
CUST003229,Male,1968-07-16,Melaka,Melaka City,<RM3k,Low,2025-02-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003230,Female,1974-10-04,Penang,George Town,RM6k-10k,Medium,2019-06-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003231,Female,1997-11-04,Johor,Batu Pahat,<RM3k,Low,2021-02-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003232,Female,1994-08-20,Melaka,Melaka City,RM3k-6k,Low,2018-06-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003233,Male,1971-09-04,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2024-05-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003234,Female,1969-05-24,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2024-12-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003235,Female,1979-12-12,Melaka,Melaka City,RM6k-10k,Low,2018-03-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003236,Female,1988-07-21,Melaka,Melaka City,RM6k-10k,Low,2019-05-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003237,Male,1963-12-08,Perak,Taiping,RM6k-10k,Medium,2019-05-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003238,Female,1990-08-01,Selangor,Shah Alam,RM6k-10k,High,2025-06-04,2026-08-01,2026-08-14 00:26:12.005687
CUST003239,Female,2001-06-25,Negeri Sembilan,Seremban,RM3k-6k,Medium,2024-04-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003240,Female,1996-05-19,Sabah,Sandakan,<RM3k,Low,2020-03-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003241,Male,1981-11-11,Perak,Ipoh,RM3k-6k,Medium,2018-05-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003242,Male,1970-09-03,Selangor,Shah Alam,<RM3k,Low,2021-04-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003243,Male,1970-11-07,Johor,Batu Pahat,RM3k-6k,Low,2022-09-04,2026-08-01,2026-08-14 00:26:12.005687
CUST003244,Female,1991-05-08,Sarawak,Kuching,RM3k-6k,Low,2018-05-12,2026-08-01,2026-08-14 00:26:12.005687
CUST003245,Female,1977-04-14,Sarawak,Miri,<RM3k,Low,2021-10-01,2026-08-01,2026-08-14 00:26:12.005687
CUST003246,Male,1960-03-20,Penang,George Town,RM10k-15k,Medium,2022-04-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003247,Female,1988-03-15,Johor,Muar,RM6k-10k,Low,2025-11-05,2026-08-01,2026-08-14 00:26:12.005687
CUST003248,Male,1961-10-06,Perak,Ipoh,RM6k-10k,Medium,2019-07-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003249,Male,2003-05-10,Johor,Muar,>RM15k,Medium,2019-06-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003250,Female,1975-06-13,Selangor,Shah Alam,RM3k-6k,Low,2021-06-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003251,Male,1971-10-04,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2020-07-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003252,Male,1957-09-15,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2025-05-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003253,Female,1963-03-21,Sabah,Kota Kinabalu,RM6k-10k,Low,2024-04-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003254,Female,2001-06-08,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2020-01-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003255,Female,1981-04-26,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2020-09-05,2026-08-01,2026-08-14 00:26:12.005687
CUST003256,Male,1999-03-11,Melaka,Melaka City,RM3k-6k,Medium,2023-01-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003257,Female,2001-11-02,Perak,Ipoh,RM6k-10k,Low,2024-12-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003258,Female,1957-05-25,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2019-08-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003259,Male,1973-08-28,Selangor,Shah Alam,RM3k-6k,Low,2020-05-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003260,Female,1996-01-28,Sabah,Sandakan,RM10k-15k,Low,2022-11-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003261,Female,1979-04-15,Selangor,Petaling Jaya,RM6k-10k,Medium,2024-11-16,2026-08-01,2026-08-14 00:26:12.005687
CUST003262,Male,1979-12-07,Johor,Johor Bahru,RM10k-15k,Medium,2020-04-24,2026-08-01,2026-08-14 00:26:12.005687
CUST003263,Female,1982-12-07,Johor,Batu Pahat,RM6k-10k,Medium,2021-09-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003264,Female,1989-05-24,Selangor,Subang Jaya,RM3k-6k,Low,2023-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003265,Female,2000-12-29,Perak,Taiping,RM3k-6k,High,2021-05-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003266,Female,1998-06-16,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2024-02-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003267,Female,1985-08-17,Johor,Johor Bahru,RM3k-6k,Low,2022-02-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003268,Male,1983-04-09,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2025-01-16,2026-08-01,2026-08-14 00:26:12.005687
CUST003269,Male,1972-09-08,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2022-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003270,Female,1960-09-12,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2025-05-07,2026-08-01,2026-08-14 00:26:12.005687
CUST003271,Male,1989-09-27,Sarawak,Miri,<RM3k,High,2024-11-16,2026-08-01,2026-08-14 00:26:12.005687
CUST003272,Male,1955-02-16,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2019-12-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003273,Male,1989-03-17,Selangor,Shah Alam,<RM3k,Low,2025-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003274,Male,1979-05-07,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2019-01-12,2026-08-01,2026-08-14 00:26:12.005687
CUST003275,Male,1993-07-14,Sabah,Kota Kinabalu,RM3k-6k,Low,2020-04-05,2026-08-01,2026-08-14 00:26:12.005687
CUST003276,Male,2001-07-05,Johor,Batu Pahat,RM3k-6k,Medium,2018-05-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003277,Female,1982-02-04,Negeri Sembilan,Seremban,RM3k-6k,High,2018-11-01,2026-08-01,2026-08-14 00:26:12.005687
CUST003278,Male,1983-01-21,Perak,Taiping,RM6k-10k,Medium,2023-10-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003279,Female,1978-11-18,Johor,Muar,<RM3k,High,2018-11-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003280,Female,1973-04-10,Perak,Taiping,RM3k-6k,Low,2019-06-30,2026-08-01,2026-08-14 00:26:12.005687
CUST003281,Male,1959-05-10,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2021-04-07,2026-08-01,2026-08-14 00:26:12.005687
CUST003282,Female,1956-07-07,Negeri Sembilan,Seremban,RM3k-6k,Low,2024-05-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003283,Female,1990-06-04,Negeri Sembilan,Seremban,>RM15k,Medium,2024-06-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003284,Female,1999-10-31,Selangor,Petaling Jaya,RM3k-6k,Low,2025-09-19,2026-08-01,2026-08-14 00:26:12.005687
CUST003285,Female,1957-08-21,Penang,George Town,RM10k-15k,Low,2018-06-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003286,Male,1971-01-11,Selangor,Subang Jaya,RM3k-6k,Low,2019-03-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003287,Male,1984-10-19,Johor,Johor Bahru,RM3k-6k,Low,2021-03-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003288,Female,1989-07-13,Sabah,Sandakan,RM10k-15k,Medium,2020-04-07,2026-08-01,2026-08-14 00:26:12.005687
CUST003289,Female,1991-01-10,Negeri Sembilan,Seremban,<RM3k,High,2018-10-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003290,Female,1989-01-06,Selangor,Subang Jaya,RM10k-15k,Low,2022-03-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003291,Female,1959-02-09,Perak,Taiping,RM6k-10k,Medium,2021-10-01,2026-08-01,2026-08-14 00:26:12.005687
CUST003292,Male,1967-06-10,Perak,Taiping,RM3k-6k,Low,2021-06-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003293,Male,1977-12-28,Selangor,Klang,>RM15k,Low,2018-03-07,2026-08-01,2026-08-14 00:26:12.005687
CUST003294,Male,1958-02-15,Penang,Butterworth,RM3k-6k,Low,2021-05-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003295,Female,1971-10-25,Perak,Taiping,>RM15k,Medium,2021-08-31,2026-08-01,2026-08-14 00:26:12.005687
CUST003296,Male,1973-11-11,Sabah,Kota Kinabalu,>RM15k,Medium,2019-09-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003297,Male,2002-12-04,Negeri Sembilan,Seremban,RM3k-6k,Medium,2024-05-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003298,Male,1970-07-16,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2025-02-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003299,Female,2002-08-05,Selangor,Subang Jaya,RM10k-15k,Low,2025-06-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003300,Female,1989-04-23,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2023-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003301,Male,1988-12-01,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2023-05-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003302,Female,1995-03-02,Johor,Johor Bahru,<RM3k,Low,2019-03-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003303,Female,1996-04-09,Melaka,Melaka City,RM3k-6k,Low,2021-02-25,2026-08-01,2026-08-14 00:26:12.005687
CUST003304,Male,1965-11-24,Johor,Johor Bahru,RM6k-10k,Low,2018-01-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003305,Male,1975-08-16,Perak,Taiping,RM10k-15k,Low,2022-06-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003306,Female,1980-11-18,Selangor,Klang,RM10k-15k,Low,2024-02-06,2026-08-01,2026-08-14 00:26:12.005687
CUST003307,Female,2002-11-10,Selangor,Klang,RM6k-10k,Low,2023-05-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003308,Female,1956-12-27,Sarawak,Miri,RM3k-6k,High,2018-02-16,2026-08-01,2026-08-14 00:26:12.005687
CUST003309,Male,1978-05-12,Perak,Ipoh,RM3k-6k,High,2022-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003310,Female,1965-07-01,Selangor,Subang Jaya,RM3k-6k,Medium,2025-01-15,2026-08-01,2026-08-14 00:26:12.005687
CUST003311,Male,1965-02-18,Melaka,Melaka City,RM3k-6k,Medium,2018-10-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003312,Male,1992-04-28,Johor,Johor Bahru,RM3k-6k,High,2022-03-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003313,Male,1964-11-22,Selangor,Shah Alam,RM6k-10k,Low,2020-01-02,2026-08-01,2026-08-14 00:26:12.005687
CUST003314,Male,1993-11-15,Johor,Johor Bahru,RM3k-6k,Low,2025-06-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003315,Female,2003-09-13,Perak,Taiping,<RM3k,Medium,2022-05-28,2026-08-01,2026-08-14 00:26:12.005687
CUST003316,Female,1993-01-15,Selangor,Klang,RM6k-10k,High,2024-03-04,2026-08-01,2026-08-14 00:26:12.005687
CUST003317,Male,1963-04-29,Sarawak,Kuching,<RM3k,Medium,2022-03-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003318,Female,1961-12-23,Johor,Muar,>RM15k,Low,2025-02-25,2026-08-01,2026-08-14 00:26:12.005687
CUST003319,Female,1976-06-01,Johor,Johor Bahru,RM3k-6k,Medium,2020-04-19,2026-08-01,2026-08-14 00:26:12.005687
CUST003320,Female,1981-12-31,Sarawak,Miri,<RM3k,Low,2023-12-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003321,Female,1993-02-19,Johor,Muar,RM10k-15k,Low,2021-06-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003322,Female,1975-09-17,Selangor,Klang,RM6k-10k,Medium,2022-08-12,2026-08-01,2026-08-14 00:26:12.005687
CUST003323,Male,1963-03-09,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2023-06-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003324,Male,2003-07-31,Selangor,Petaling Jaya,RM3k-6k,Low,2019-05-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003325,Male,1999-04-27,Selangor,Klang,RM3k-6k,Low,2024-12-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003326,Male,1987-01-18,Selangor,Subang Jaya,RM6k-10k,Medium,2023-10-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003327,Female,1989-01-27,Penang,George Town,RM3k-6k,Low,2021-04-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003328,Male,2000-10-27,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2022-09-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003329,Male,1978-04-08,Selangor,Shah Alam,RM3k-6k,Low,2023-04-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003330,Female,1962-02-14,Penang,Butterworth,RM3k-6k,Medium,2021-08-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003331,Male,1984-09-09,Selangor,Petaling Jaya,<RM3k,Low,2023-01-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003332,Female,1977-02-02,Penang,George Town,RM10k-15k,High,2022-06-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003333,Female,1994-03-09,Perak,Taiping,RM3k-6k,High,2024-03-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003334,Female,1992-10-21,Selangor,Petaling Jaya,>RM15k,Low,2019-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003335,Female,1978-02-05,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2018-01-13,2026-08-01,2026-08-14 00:26:12.005687
CUST003336,Female,1973-01-09,Johor,Johor Bahru,RM3k-6k,Medium,2021-03-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003337,Male,1975-09-06,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2024-08-05,2026-08-01,2026-08-14 00:26:12.005687
CUST003338,Male,1985-12-28,Johor,Johor Bahru,RM6k-10k,Medium,2018-12-29,2026-08-01,2026-08-14 00:26:12.005687
CUST003339,Female,1986-03-19,Perak,Ipoh,RM10k-15k,Medium,2024-11-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003340,Male,1980-01-27,Penang,Bayan Lepas,RM6k-10k,Low,2021-04-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003341,Female,1981-01-22,Johor,Johor Bahru,RM3k-6k,High,2019-09-02,2026-08-01,2026-08-14 00:26:12.005687
CUST003342,Male,2003-08-08,Negeri Sembilan,Seremban,RM10k-15k,Low,2021-09-25,2026-08-01,2026-08-14 00:26:12.005687
CUST003343,Female,1967-06-07,Kuala Lumpur,Kuala Lumpur,RM3k-6k,High,2024-06-28,2026-08-01,2026-08-14 00:26:12.005687
CUST003344,Female,1963-07-09,Melaka,Melaka City,RM6k-10k,High,2024-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST003345,Male,1994-02-26,Sarawak,Miri,RM10k-15k,Low,2022-11-26,2026-08-01,2026-08-14 00:26:12.005687
CUST003346,Male,2000-10-30,Selangor,Subang Jaya,RM3k-6k,Low,2022-03-20,2026-08-01,2026-08-14 00:26:12.005687
CUST003347,Male,1984-10-28,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2024-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003348,Male,1974-09-04,Kuala Lumpur,Kuala Lumpur,RM10k-15k,High,2025-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST003349,Male,1972-01-28,Melaka,Melaka City,<RM3k,Low,2024-05-12,2026-08-01,2026-08-14 00:26:12.005687
CUST003350,Female,1977-12-06,Selangor,Klang,RM3k-6k,Low,2025-09-28,2026-08-01,2026-08-14 00:26:12.005687
CUST003351,Female,1957-07-27,Melaka,Melaka City,RM3k-6k,Medium,2024-08-24,2026-08-01,2026-08-14 00:26:12.005687
CUST003352,Female,1980-11-24,Johor,Batu Pahat,RM10k-15k,Low,2018-05-24,2026-08-01,2026-08-14 00:26:12.005687
CUST003353,Female,1968-03-17,Johor,Muar,RM6k-10k,Medium,2018-02-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003354,Female,1968-01-01,Penang,Bayan Lepas,RM3k-6k,Medium,2022-10-11,2026-08-01,2026-08-14 00:26:12.005687
CUST003355,Male,1982-06-16,Selangor,Shah Alam,RM3k-6k,High,2025-08-27,2026-08-01,2026-08-14 00:26:12.005687
CUST003356,Female,2002-03-20,Johor,Muar,<RM3k,Low,2020-05-24,2026-08-01,2026-08-14 00:26:12.005687
CUST003357,Male,1965-02-01,Negeri Sembilan,Seremban,<RM3k,High,2025-09-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003358,Female,1999-08-29,Selangor,Shah Alam,RM3k-6k,Medium,2024-10-22,2026-08-01,2026-08-14 00:26:12.005687
CUST003359,Male,1980-06-13,Melaka,Melaka City,<RM3k,High,2019-02-16,2026-08-01,2026-08-14 00:26:12.005687
CUST003360,Male,2002-09-02,Negeri Sembilan,Seremban,<RM3k,Low,2021-12-14,2026-08-01,2026-08-14 00:26:12.005687
CUST003361,Female,1973-09-23,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2019-10-09,2026-08-01,2026-08-14 00:26:12.005687
CUST003362,Female,2003-11-05,Johor,Muar,RM6k-10k,Medium,2018-08-17,2026-08-01,2026-08-14 00:26:12.005687
CUST003363,Male,1987-05-03,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2023-07-12,2026-08-01,2026-08-14 00:26:12.005687
CUST003364,Male,1987-10-26,Penang,George Town,RM6k-10k,Low,2019-09-21,2026-08-01,2026-08-14 00:26:12.005687
CUST003365,Female,1982-08-06,Negeri Sembilan,Seremban,<RM3k,Low,2022-06-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003366,Female,1977-02-17,Melaka,Melaka City,RM3k-6k,Low,2023-05-23,2026-08-01,2026-08-14 00:26:12.005687
CUST003367,Male,1980-09-23,Melaka,Melaka City,>RM15k,Low,2021-06-15,2026-08-01,2026-08-14 00:26:12.005687
